"scenario_name","prey_item","stomachs_with_prey","total_stomachs","frequency_occurrence","total_volume_item","total_volume_all","volume_percentage","fo_times_v","iai"
"species=Prochilodus_lineatus__sex=M__region=valley","prey_49",16,26,61.5384615384615,9.77,509.61,1.91715233217559,117.978605056959,1.78576936477926
"species=Prochilodus_lineatus__sex=M__region=valley","prey_7",18,26,69.2307692307692,8.52,509.61,1.67186672161064,115.744619188429,1.75195489881364
"species=Prochilodus_lineatus__sex=M__region=valley","prey_9",17,26,65.3846153846154,8.94,509.61,1.75428268676046,114.703098749723,1.73619004643777
"species=Prochilodus_lineatus__sex=M__region=valley","prey_46",16,26,61.5384615384615,9.48,509.61,1.86024607052452,114.476681263047,1.73276290461693
"species=Prochilodus_lineatus__sex=M__region=valley","prey_53",19,26,73.0769230769231,7.94,509.61,1.55805419830851,113.857806799468,1.72339538363997
"species=Prochilodus_lineatus__sex=M__region=valley","prey_56",16,26,61.5384615384615,9.35,509.61,1.83473636702576,112.906853355432,1.70900138799244
"species=Prochilodus_lineatus__sex=M__region=valley","prey_23",18,26,69.2307692307692,8.3,509.61,1.62869645415121,112.755908364315,1.70671662677854
"species=Prochilodus_lineatus__sex=M__region=valley","prey_13",16,26,61.5384615384615,9.13,509.61,1.79156609956633,110.250221511774,1.66878959062791
"species=Prochilodus_lineatus__sex=M__region=valley","prey_21",19,26,73.0769230769231,7.55,509.61,1.48152508781225,108.265294878587,1.63874498066521
"species=Prochilodus_lineatus__sex=M__region=valley","prey_50",16,26,61.5384615384615,8.84,509.61,1.73465983791527,106.748297717863,1.61578313046558
"species=Prochilodus_lineatus__sex=M__region=valley","prey_18",16,26,61.5384615384615,8.71,509.61,1.70915013441651,105.178469810247,1.59202161384108
"species=Prochilodus_lineatus__sex=M__region=valley","prey_20",16,26,61.5384615384615,8.43,509.61,1.65420615764997,101.797302009229,1.54084296264987
"species=Prochilodus_lineatus__sex=M__region=valley","prey_58",16,26,61.5384615384615,8.36,509.61,1.64047016345833,100.952010058974,1.52804829985206
"species=Prochilodus_lineatus__sex=M__region=valley","prey_1",16,26,61.5384615384615,8.25,509.61,1.61888502972862,99.6236941371456,1.5079424011698
"species=Prochilodus_lineatus__sex=M__region=valley","prey_35",17,26,65.3846153846154,7.76,509.61,1.52273307038716,99.5633161406988,1.50702849668424
"species=Prochilodus_lineatus__sex=M__region=valley","prey_10",18,26,69.2307692307692,7.02,509.61,1.37752398893271,95.3670453876494,1.443512134938
"species=Prochilodus_lineatus__sex=M__region=valley","prey_39",16,26,61.5384615384615,7.73,509.61,1.5168462157336,93.3443825066831,1.41289633467182
"species=Prochilodus_lineatus__sex=M__region=valley","prey_3",16,26,61.5384615384615,7.66,509.61,1.50311022154196,92.4990905564285,1.40010167187402
"species=Prochilodus_lineatus__sex=M__region=valley","prey_55",14,26,53.8461538461538,8.7,509.61,1.70718784953199,91.9254995901843,1.39141957926122
"species=Prochilodus_lineatus__sex=M__region=valley","prey_22",16,26,61.5384615384615,6.91,509.61,1.355938855203,83.4423910894153,1.2630159990404
"species=Prochilodus_lineatus__sex=M__region=valley","prey_45",16,26,61.5384615384615,6.85,509.61,1.34416514589588,82.7178551320542,1.25204914521371
"species=Prochilodus_lineatus__sex=M__region=valley","prey_12",14,26,53.8461538461538,7.6,509.61,1.49133651223485,80.302735274184,1.21549296579141
"species=Prochilodus_lineatus__sex=M__region=valley","prey_6",14,26,53.8461538461538,7.25,509.61,1.42265654127666,76.6045829918203,1.15951631605102
"species=Prochilodus_lineatus__sex=M__region=valley","prey_16",14,26,53.8461538461538,6.96,509.61,1.3657502796256,73.5403996721475,1.11313566340898
"species=Prochilodus_lineatus__sex=M__region=valley","prey_14",15,26,57.6923076923077,6.24,509.61,1.22446576794019,70.6422558427032,1.06926824810222
"species=Prochilodus_lineatus__sex=M__region=valley","prey_4",14,26,53.8461538461538,6.39,509.61,1.25390004120798,67.5176945265837,1.02197369097462
"species=Prochilodus_lineatus__sex=M__region=valley","prey_15",13,26,50,6.14,509.61,1.20484291909499,60.2421459547497,0.911848200464949
"species=Prochilodus_lineatus__sex=M__region=valley","prey_37",13,26,50,6.14,509.61,1.20484291909499,60.2421459547497,0.911848200464949
"species=Prochilodus_lineatus__sex=M__region=valley","prey_42",12,26,46.1538461538462,6.57,509.61,1.28922116912933,59.502515498277,0.90065287051687
"species=Prochilodus_lineatus__sex=M__region=valley","prey_59",14,26,53.8461538461538,5.46,509.61,1.07140754694767,57.6911756048743,0.873235735950146
"species=Prochilodus_lineatus__sex=M__region=valley","prey_8",12,26,46.1538461538462,5.96,509.61,1.16952179117364,53.9779288233989,0.817030610088363
"species=Prochilodus_lineatus__sex=M__region=valley","prey_44",13,26,50,5.23,509.61,1.02627499460372,51.3137497301858,0.776704574663141
"species=Prochilodus_lineatus__sex=M__region=valley","prey_57",12,26,46.1538461538462,4.99,509.61,0.979180157375248,45.192930340396,0.684057507439754
"species=Prochilodus_lineatus__sex=M__region=valley","prey_2",12,26,46.1538461538462,4.58,509.61,0.898726477109947,41.4796835589206,0.62785238157797
"species=Prochilodus_lineatus__sex=M__region=valley","prey_34",10,26,38.4615384615385,4.83,509.61,0.947783599222935,36.4532153547283,0.551769833155312
"species=Rhamdia_quelen__sex=F__region=montain","prey_28",16,19,84.2105263157895,8.93,367.41,2.4305272039411,204.675975068724,3.16800773377028
"species=Rhamdia_quelen__sex=F__region=montain","prey_59",15,19,78.9473684210526,8.2,367.41,2.23183908984513,176.19782288251,2.72721830384759
"species=Rhamdia_quelen__sex=F__region=montain","prey_36",14,19,73.6842105263158,8.71,367.41,2.37064859421355,174.679370099946,2.70371544692013
"species=Rhamdia_quelen__sex=F__region=montain","prey_30",14,19,73.6842105263158,8.56,367.41,2.32982226939931,171.671114587317,2.6571531831959
"species=Rhamdia_quelen__sex=F__region=montain","prey_7",14,19,73.6842105263158,8.38,367.41,2.28083067962222,168.061207972164,2.60127846672683
"species=Rhamdia_quelen__sex=F__region=montain","prey_52",14,19,73.6842105263158,7.91,367.41,2.15290819520427,158.635340699262,2.45538337372425
"species=Rhamdia_quelen__sex=F__region=montain","prey_60",14,19,73.6842105263158,7.84,367.41,2.13385591029096,157.231488126702,2.43365431731961
"species=Rhamdia_quelen__sex=F__region=montain","prey_55",14,19,73.6842105263158,7.63,367.41,2.07669905555102,153.019930409022,2.36846714810569
"species=Rhamdia_quelen__sex=F__region=montain","prey_46",14,19,73.6842105263158,7.42,367.41,2.01954220081108,148.808372691343,2.30327997889177
"species=Rhamdia_quelen__sex=F__region=montain","prey_1",14,19,73.6842105263158,7.35,367.41,2.00048991589777,147.404520118783,2.28155092248713
"species=Rhamdia_quelen__sex=F__region=montain","prey_11",15,19,78.9473684210526,6.8,367.41,1.85079339157889,146.115267756228,2.26159566660532
"species=Rhamdia_quelen__sex=F__region=montain","prey_32",12,19,63.1578947368421,8.09,367.41,2.20189978498136,139.067354840928,2.15250693445142
"species=Rhamdia_quelen__sex=F__region=montain","prey_48",13,19,68.4210526315789,7.27,367.41,1.97871587599684,135.385823094521,2.09552359265558
"species=Rhamdia_quelen__sex=F__region=montain","prey_51",13,19,68.4210526315789,7.17,367.41,1.95149832612068,133.523569681941,2.06669933415963
"species=Rhamdia_quelen__sex=F__region=montain","prey_33",15,19,78.9473684210526,6.1,367.41,1.66027054244577,131.073990193087,2.02878434798419
"species=Rhamdia_quelen__sex=F__region=montain","prey_57",13,19,68.4210526315789,7,367.41,1.90522849133121,130.357738880556,2.01769809471651
"species=Rhamdia_quelen__sex=F__region=montain","prey_49",13,19,68.4210526315789,6.89,367.41,1.87528918646743,128.309260126719,1.98599141037097
"species=Rhamdia_quelen__sex=F__region=montain","prey_3",13,19,68.4210526315789,6.83,367.41,1.85895865654174,127.191908079172,1.9686968552734
"species=Rhamdia_quelen__sex=F__region=montain","prey_40",12,19,63.1578947368421,7.23,367.41,1.96782885604638,124.283927750298,1.92368666700665
"species=Rhamdia_quelen__sex=F__region=montain","prey_56",14,19,73.6842105263158,6.17,367.41,1.67932282735908,123.739576752774,1.91526111452321
"species=Rhamdia_quelen__sex=F__region=montain","prey_17",11,19,57.8947368421053,7.56,367.41,2.05764677063771,119.126918300078,1.8438656434794
"species=Rhamdia_quelen__sex=F__region=montain","prey_34",15,19,78.9473684210526,5.54,367.41,1.50785226313927,119.040968142574,1.84253529308728
"species=Rhamdia_quelen__sex=F__region=montain","prey_42",13,19,68.4210526315789,6.31,367.41,1.71742739718571,117.508190333759,1.81881071109446
"species=Rhamdia_quelen__sex=F__region=montain","prey_35",12,19,63.1578947368421,6.82,367.41,1.85623690155412,117.236014834997,1.81459793485274
"species=Rhamdia_quelen__sex=F__region=montain","prey_9",13,19,68.4210526315789,6.28,367.41,1.70926213222286,116.949514309985,1.81016343354567
"species=Rhamdia_quelen__sex=F__region=montain","prey_53",12,19,63.1578947368421,6.77,367.41,1.84262812661604,116.376513259961,1.80129443093153
"species=Rhamdia_quelen__sex=F__region=montain","prey_14",13,19,68.4210526315789,6.09,367.41,1.65754878745815,113.411232826084,1.75539734240337
"species=Rhamdia_quelen__sex=F__region=montain","prey_26",12,19,63.1578947368421,6.22,367.41,1.69293160229716,106.921995934558,1.65495588779825
"species=Rhamdia_quelen__sex=F__region=montain","prey_45",12,19,63.1578947368421,6.15,367.41,1.67387931738385,105.718693729506,1.63633098230856
"species=Rhamdia_quelen__sex=F__region=montain","prey_44",13,19,68.4210526315789,5.67,367.41,1.54323507797828,105.589768493251,1.63433545672038
"species=Rhamdia_quelen__sex=F__region=montain","prey_6",12,19,63.1578947368421,6.09,367.41,1.65754878745815,104.687291839462,1.62036677760311
"species=Rhamdia_quelen__sex=F__region=montain","prey_24",11,19,57.8947368421053,6.53,367.41,1.77730600691326,102.896663558136,1.59265114443393
"species=Rhamdia_quelen__sex=F__region=montain","prey_19",11,19,57.8947368421053,6.51,367.41,1.77186249693803,102.581512980623,1.58777319299615
"species=Rhamdia_quelen__sex=F__region=montain","prey_27",13,19,68.4210526315789,5.49,367.41,1.49424348820119,102.237712350608,1.58245179142767
"species=Rhamdia_quelen__sex=F__region=montain","prey_37",13,19,68.4210526315789,5.42,367.41,1.47519120328788,100.934134961802,1.5622748104805
"species=Rhamdia_quelen__sex=F__region=montain","prey_4",11,19,57.8947368421053,6.32,367.41,1.72014915217332,99.5875824942449,1.54143265433727
"species=Rhamdia_quelen__sex=F__region=montain","prey_5",11,19,57.8947368421053,6.32,367.41,1.72014915217332,99.5875824942449,1.54143265433727
"species=Rhamdia_quelen__sex=F__region=montain","prey_23",11,19,57.8947368421053,6.09,367.41,1.65754878745815,95.9633508528404,1.48533621280285
"species=Rhamdia_quelen__sex=F__region=montain","prey_21",11,19,57.8947368421053,5.81,367.41,1.5813396478049,91.5512427676524,1.41704489267398
"species=Rhamdia_quelen__sex=F__region=montain","prey_58",11,19,57.8947368421053,5.8,367.41,1.57861789281729,91.3936674788957,1.41460591695509
"species=Rhamdia_quelen__sex=F__region=montain","prey_43",10,19,52.6315789473684,6.25,367.41,1.70109686726001,89.5314140663163,1.38578165845914
"species=Rhamdia_quelen__sex=F__region=montain","prey_38",11,19,57.8947368421053,5.67,367.41,1.54323507797828,89.3451887250583,1.38289923260955
"species=Rhamdia_quelen__sex=F__region=montain","prey_2",10,19,52.6315789473684,5.92,367.41,1.61127895266868,84.8041554036148,1.3126123868925
"species=Rhamdia_quelen__sex=F__region=montain","prey_20",11,19,57.8947368421053,5.01,367.41,1.36359924879562,78.945219667115,1.22192683516293
"species=Rhamdia_quelen__sex=F__region=montain","prey_54",12,19,63.1578947368421,4.54,367.41,1.23567676437767,78.0427430133266,1.20795815604567
"species=Rhamdia_quelen__sex=F__region=montain","prey_10",12,19,63.1578947368421,4.47,367.41,1.21662447946436,76.8394408082753,1.18933325055598
"species=Rhamdia_quelen__sex=F__region=montain","prey_13",10,19,52.6315789473684,5.29,367.41,1.43980838844887,75.7793888657301,1.17292559571982
"species=Rhamdia_quelen__sex=F__region=montain","prey_39",9,19,47.3684210526316,5.63,367.41,1.53234805802782,72.5849080118439,1.123480906146
"species=Rhamdia_quelen__sex=F__region=montain","prey_12",12,19,63.1578947368421,4.16,367.41,1.13225007484826,71.5105310430481,1.10685152624449
"species=Rhamdia_quelen__sex=F__region=montain","prey_50",10,19,52.6315789473684,4.92,367.41,1.33910345390708,70.4791291530042,1.09088732153904
"species=Rhamdia_quelen__sex=F__region=montain","prey_47",10,19,52.6315789473684,4.65,367.41,1.26561606924145,66.6113720653393,1.0310215538936
"species=Rhamdia_quelen__sex=F__region=montain","prey_16",12,19,63.1578947368421,3.77,367.41,1.02610163033124,64.8064187577624,1.00308419565907
"species=Rhamdia_quelen__sex=F__region=montain","prey_18",10,19,52.6315789473684,4.05,367.41,1.10231076998449,58.0163563149729,0.897986514681525
"species=Rhamdia_quelen__sex=F__region=montain","prey_31",9,19,47.3684210526316,4.47,367.41,1.21662447946436,57.6295806062065,0.891999937916982
"species=Rhamdia_quelen__sex=F__region=montain","prey_41",10,19,52.6315789473684,4.01,367.41,1.09142375003402,57.4433552649485,0.889117512067387
"species=Rhamdia_quelen__sex=F__region=montain","prey_22",8,19,42.1052631578947,4.83,367.41,1.31460765901854,55.3519014323594,0.856745652525781
"species=Rhamdia_quelen__sex=F__region=montain","prey_29",11,19,57.8947368421053,3.49,367.41,0.949892490677989,54.9937757760941,0.851202525891945
"species=Rhamdia_quelen__sex=F__region=montain","prey_15",9,19,47.3684210526316,4.11,367.41,1.11864129991018,52.9882721010086,0.82016101674246
"species=Rhamdia_quelen__sex=F__region=montain","prey_25",9,19,47.3684210526316,4.01,367.41,1.09142375003402,51.6990197384537,0.800205760860648
"species=Rhamdia_quelen__sex=F__region=montain","prey_8",8,19,42.1052631578947,3.89,367.41,1.05876269018263,44.5794816919002,0.690008403379977
"species=Rhamdia_quelen__sex=F__region=plains","prey_39",20,25,80,12.21,475.19,2.56949851638292,205.559881310634,3.12225907334624
"species=Rhamdia_quelen__sex=F__region=plains","prey_5",20,25,80,11.43,475.19,2.40535364801448,192.428291841158,2.92280271976638
"species=Rhamdia_quelen__sex=F__region=plains","prey_8",21,25,84,10.87,475.19,2.28750605021149,192.150508217765,2.91858345074834
"species=Rhamdia_quelen__sex=F__region=plains","prey_3",20,25,80,11.31,475.19,2.38010059134241,190.408047307393,2.89211712690794
"species=Rhamdia_quelen__sex=F__region=plains","prey_11",19,25,76,11.4,475.19,2.39904038384646,182.327069172331,2.76937475547418
"species=Rhamdia_quelen__sex=F__region=plains","prey_27",19,25,76,10.73,475.19,2.25804415076075,171.611355457817,2.60661325668754
"species=Rhamdia_quelen__sex=F__region=plains","prey_15",18,25,72,10.98,475.19,2.31065468549422,166.367137355584,2.52695857189251
"species=Rhamdia_quelen__sex=F__region=plains","prey_25",20,25,80,9.87,475.19,2.07706391127759,166.165112902208,2.52389001260666
"species=Rhamdia_quelen__sex=F__region=plains","prey_12",19,25,76,10.22,475.19,2.15071865990446,163.454618152739,2.48272017552159
"species=Rhamdia_quelen__sex=F__region=plains","prey_26",19,25,76,9.71,475.19,2.04339316904817,155.297880847661,2.35882709435564
"species=Rhamdia_quelen__sex=F__region=plains","prey_31",18,25,72,9.94,475.19,2.09179486100297,150.609229992214,2.28761094759668
"species=Rhamdia_quelen__sex=F__region=plains","prey_29",20,25,80,8.64,475.19,1.8182200803889,145.457606431112,2.20936268580766
"species=Rhamdia_quelen__sex=F__region=plains","prey_38",19,25,76,8.93,475.19,1.87924830067973,142.822870851659,2.16934355845478
"species=Rhamdia_quelen__sex=F__region=plains","prey_54",17,25,68,9.93,475.19,2.08969043961363,142.098949893727,2.1583478876805
"species=Rhamdia_quelen__sex=F__region=plains","prey_52",18,25,72,8.5,475.19,1.78875818093815,128.790589027547,1.95620654472553
"species=Rhamdia_quelen__sex=F__region=plains","prey_4",17,25,68,8.67,475.19,1.82453334455691,124.06826742987,1.88447897141893
"species=Rhamdia_quelen__sex=F__region=plains","prey_50",16,25,64,9.14,475.19,1.92344114985585,123.100233590774,1.86977545817426
"species=Rhamdia_quelen__sex=F__region=plains","prey_42",18,25,72,7.94,475.19,1.67091058313517,120.305561985732,1.82732705472008
"species=Rhamdia_quelen__sex=F__region=plains","prey_28",18,25,72,7.79,475.19,1.63934426229508,118.032786885246,1.79280576275434
"species=Rhamdia_quelen__sex=F__region=plains","prey_22",16,25,64,8.65,475.19,1.82032450177824,116.500768113807,1.76953585483669
"species=Rhamdia_quelen__sex=F__region=plains","prey_20",15,25,60,8.97,475.19,1.88766598623708,113.259959174225,1.72031104962628
"species=Rhamdia_quelen__sex=F__region=plains","prey_13",16,25,64,8.39,475.19,1.76560954565542,112.999010921947,1.71634749388206
"species=Rhamdia_quelen__sex=F__region=plains","prey_45",15,25,60,8.94,475.19,1.88135272206907,112.881163324144,1.71455750096532
"species=Rhamdia_quelen__sex=F__region=plains","prey_16",16,25,64,8.36,475.19,1.75929628148741,112.594962015194,1.71021037531037
"species=Rhamdia_quelen__sex=F__region=plains","prey_9",19,25,76,7.01,475.19,1.47519939392664,112.115153938425,1.70292254700649
"species=Rhamdia_quelen__sex=F__region=plains","prey_55",16,25,64,7.97,475.19,1.67722384730318,107.342326227404,1.63042783387843
"species=Rhamdia_quelen__sex=F__region=plains","prey_43",16,25,64,7.92,475.19,1.66670174035649,106.668911382815,1.62019930292562
"species=Rhamdia_quelen__sex=F__region=plains","prey_35",18,25,72,6.88,475.19,1.44784191586523,104.244617942297,1.58337659149549
"species=Rhamdia_quelen__sex=F__region=plains","prey_32",16,25,64,7.73,475.19,1.62671773395905,104.109934973379,1.58133088530493
"species=Rhamdia_quelen__sex=F__region=plains","prey_56",17,25,68,7.25,475.19,1.52570550727078,103.747974494413,1.57583304991779
"species=Rhamdia_quelen__sex=F__region=plains","prey_18",17,25,68,7.14,475.19,1.50255687198805,102.173867295187,1.55192385881559
"species=Rhamdia_quelen__sex=F__region=plains","prey_59",15,25,60,7.98,475.19,1.67932826869252,100.759696121551,1.53044394381468
"species=Rhamdia_quelen__sex=F__region=plains","prey_10",13,25,52,9,475.19,1.8939792504051,98.4869210210653,1.49592265184893
"species=Rhamdia_quelen__sex=F__region=plains","prey_36",18,25,72,6.49,475.19,1.36576948168101,98.3354026810329,1.49362123238455
"species=Rhamdia_quelen__sex=F__region=plains","prey_30",16,25,64,7.25,475.19,1.52570550727078,97.6451524653297,1.48313698815792
"species=Rhamdia_quelen__sex=F__region=plains","prey_41",17,25,68,6.71,475.19,1.41206675224647,96.02053915276,1.45846065723426
"species=Rhamdia_quelen__sex=F__region=plains","prey_46",15,25,60,7.6,475.19,1.59936025589764,95.9616153538585,1.45756566077589
"species=Rhamdia_quelen__sex=F__region=plains","prey_1",17,25,68,6.68,475.19,1.40575348807845,95.5912371893348,1.45193996875184
"species=Rhamdia_quelen__sex=F__region=plains","prey_37",14,25,56,8.04,475.19,1.69195479702856,94.7494686335992,1.43915430506082
"species=Rhamdia_quelen__sex=F__region=plains","prey_48",16,25,64,6.93,475.19,1.45836402281193,93.3352974599634,1.41767439005991
"species=Rhamdia_quelen__sex=F__region=plains","prey_24",16,25,64,6.74,475.19,1.41838001641449,90.7763210505272,1.37880597243922
"species=Rhamdia_quelen__sex=F__region=plains","prey_7",15,25,60,7.17,475.19,1.50887013615606,90.5322081693638,1.37509812996883
"species=Rhamdia_quelen__sex=F__region=plains","prey_14",12,25,48,8.72,475.19,1.83505545150361,88.0826616721732,1.33789184862797
"species=Rhamdia_quelen__sex=F__region=plains","prey_60",15,25,60,6.7,475.19,1.40996233085713,84.5977398514279,1.28495920094716
"species=Rhamdia_quelen__sex=F__region=plains","prey_57",15,25,60,6.67,475.19,1.40364906668911,84.2189440013468,1.2792056522862
"species=Rhamdia_quelen__sex=F__region=plains","prey_21",14,25,56,6.99,475.19,1.47099055114796,82.3754708642859,1.25120504880288
"species=Rhamdia_quelen__sex=F__region=plains","prey_6",12,25,48,7.71,475.19,1.62250889118037,77.8804267766578,1.18292960469285
"species=Rhamdia_quelen__sex=F__region=plains","prey_2",16,25,64,5.65,475.19,1.18899808497654,76.0958774384983,1.1558239976679
"species=Rhamdia_quelen__sex=F__region=plains","prey_47",14,25,56,6.41,475.19,1.3489341105663,75.5403101917128,1.14738545963182
"species=Rhamdia_quelen__sex=F__region=plains","prey_19",15,25,60,5.8,475.19,1.22056440581662,73.2338643489972,1.11235274111844
"species=Rhamdia_quelen__sex=F__region=plains","prey_23",13,25,52,6.58,475.19,1.38470927418506,72.0048822576233,1.09368567212955
"species=Rhamdia_quelen__sex=F__region=plains","prey_44",14,25,56,5.95,475.19,1.25213072665671,70.1193206927755,1.06504578546168
"species=Rhamdia_quelen__sex=F__region=plains","prey_51",13,25,52,6.25,475.19,1.31526336833688,68.3936951535175,1.03883517489509
"species=Rhamdia_quelen__sex=F__region=plains","prey_53",13,25,52,6,475.19,1.2626528336034,65.6579473473768,0.99728176789929
"species=Rhamdia_quelen__sex=F__region=plains","prey_34",14,25,56,5.46,475.19,1.14901407857909,64.3447884004293,0.977336132541304
"species=Rhamdia_quelen__sex=F__region=plains","prey_49",15,25,60,4.7,475.19,0.989078052989331,59.3446831793598,0.901389290216666
"species=Rhamdia_quelen__sex=F__region=plains","prey_58",11,25,44,6.32,475.19,1.32999431806225,58.519749994739,0.88885933979947
"species=Rhamdia_quelen__sex=F__region=plains","prey_17",11,25,44,5.52,475.19,1.16164060691513,51.1121867042657,0.776345499318524
"species=Rhamdia_quelen__sex=F__region=plains","prey_33",11,25,44,5.43,475.19,1.14270081441108,50.2788358340874,0.763687692264418
"species=Rhamdia_quelen__sex=F__region=plains","prey_40",11,25,44,4.32,475.19,0.909110040194449,40.0008417685557,0.607574738597106
"species=Rhamdia_quelen__sex=F__region=pothole","prey_60",17,18,94.4444444444444,8.9,374.04,2.37942466046412,224.723440154945,3.27719716250609
"species=Rhamdia_quelen__sex=F__region=pothole","prey_57",15,18,83.3333333333333,9.29,374.04,2.48369158378783,206.974298648986,3.01835706936698
"species=Rhamdia_quelen__sex=F__region=pothole","prey_32",15,18,83.3333333333333,8.71,374.04,2.32862795422949,194.052329519124,2.82991281745817
"species=Rhamdia_quelen__sex=F__region=pothole","prey_50",16,18,88.8888888888889,8.1,374.04,2.1655437921078,192.492781520693,2.80716954567607
"species=Rhamdia_quelen__sex=F__region=pothole","prey_46",16,18,88.8888888888889,8.06,374.04,2.15484974868998,191.542199883554,2.79330698001841
"species=Rhamdia_quelen__sex=F__region=pothole","prey_27",14,18,77.7777777777778,8.34,374.04,2.22970805261469,173.421737425587,2.52905182216928
"species=Rhamdia_quelen__sex=F__region=pothole","prey_19",14,18,77.7777777777778,7.73,374.04,2.066623890493,160.737413705011,2.34407321167488
"species=Rhamdia_quelen__sex=F__region=pothole","prey_37",16,18,88.8888888888889,6.47,374.04,1.72976152283178,153.75657980727,2.24226999512644
"species=Rhamdia_quelen__sex=F__region=pothole","prey_23",14,18,77.7777777777778,7.39,374.04,1.97572452144156,153.667462778788,2.24097037959604
"species=Rhamdia_quelen__sex=F__region=pothole","prey_16",14,18,77.7777777777778,7.26,374.04,1.94096888033365,150.964246248173,2.20154870850707
"species=Rhamdia_quelen__sex=F__region=pothole","prey_8",14,18,77.7777777777778,6.94,374.04,1.85541653299112,144.310174788199,2.10451074890345
"species=Rhamdia_quelen__sex=F__region=pothole","prey_39",13,18,72.2222222222222,7.46,374.04,1.99443909742274,144.042823702753,2.10061190231223
"species=Rhamdia_quelen__sex=F__region=pothole","prey_21",12,18,66.6666666666667,7.95,374.04,2.12544112929098,141.696075286066,2.06638869334489
"species=Rhamdia_quelen__sex=F__region=pothole","prey_3",13,18,72.2222222222222,7.11,374.04,1.90086621751684,137.284782376216,2.00205772458981
"species=Rhamdia_quelen__sex=F__region=pothole","prey_59",13,18,72.2222222222222,7.04,374.04,1.88215164153566,135.933174110909,1.98234688904532
"species=Rhamdia_quelen__sex=F__region=pothole","prey_10",12,18,66.6666666666667,7.58,374.04,2.02652122767618,135.101415178412,1.97021714409487
"species=Rhamdia_quelen__sex=F__region=pothole","prey_35",12,18,66.6666666666667,7.56,374.04,2.02117420596728,134.744947064485,1.96501868197325
"species=Rhamdia_quelen__sex=F__region=pothole","prey_51",13,18,72.2222222222222,6.86,374.04,1.83402844615549,132.457610000119,1.93166188335951
"species=Rhamdia_quelen__sex=F__region=pothole","prey_45",12,18,66.6666666666667,7.32,374.04,1.95700994546038,130.467329697359,1.90263713651378
"species=Rhamdia_quelen__sex=F__region=pothole","prey_52",13,18,72.2222222222222,6.61,374.04,1.76719067479414,127.630437624021,1.8612660421292
"species=Rhamdia_quelen__sex=F__region=pothole","prey_13",12,18,66.6666666666667,7.14,374.04,1.90888675008021,127.259116672014,1.85585097741918
"species=Rhamdia_quelen__sex=F__region=pothole","prey_14",12,18,66.6666666666667,6.83,374.04,1.82600791359213,121.733860906142,1.77527481453403
"species=Rhamdia_quelen__sex=F__region=pothole","prey_43",13,18,72.2222222222222,6.15,374.04,1.64420917548925,118.748440452002,1.73173769426545
"species=Rhamdia_quelen__sex=F__region=pothole","prey_11",12,18,66.6666666666667,6.62,374.04,1.76986418564859,117.990945709906,1.720690962257
"species=Rhamdia_quelen__sex=F__region=pothole","prey_29",12,18,66.6666666666667,6.55,374.04,1.75114960966742,116.743307311161,1.70249634483132
"species=Rhamdia_quelen__sex=F__region=pothole","prey_54",13,18,72.2222222222222,6.04,374.04,1.61480055609026,116.624484606519,1.70076352412411
"species=Rhamdia_quelen__sex=F__region=pothole","prey_4",11,18,61.1111111111111,7.07,374.04,1.89017217409903,115.510521750496,1.68451832999404
"species=Rhamdia_quelen__sex=F__region=pothole","prey_30",12,18,66.6666666666667,6.31,374.04,1.68698534916052,112.465689944034,1.64011479937185
"species=Rhamdia_quelen__sex=F__region=pothole","prey_53",13,18,72.2222222222222,5.71,374.04,1.52657469789327,110.25261707007,1.60784101370011
"species=Rhamdia_quelen__sex=F__region=pothole","prey_18",11,18,61.1111111111111,6.73,374.04,1.79927280504759,109.955560308464,1.6035089619321
"species=Rhamdia_quelen__sex=F__region=pothole","prey_2",13,18,72.2222222222222,5.63,374.04,1.50518661105764,108.707921909718,1.58531434450642
"species=Rhamdia_quelen__sex=F__region=pothole","prey_58",13,18,72.2222222222222,5.53,374.04,1.4784515025131,106.777052959279,1.5571560080143
"species=Rhamdia_quelen__sex=F__region=pothole","prey_47",13,18,72.2222222222222,5.47,374.04,1.46241043738638,105.618531589016,1.54026100611902
"species=Rhamdia_quelen__sex=F__region=pothole","prey_49",11,18,61.1111111111111,6.46,374.04,1.72708801197733,105.544267398615,1.53917799317702
"species=Rhamdia_quelen__sex=F__region=pothole","prey_7",10,18,55.5555555555556,6.89,374.04,1.84204897871885,102.33605437327,1.49239183408242
"species=Rhamdia_quelen__sex=F__region=pothole","prey_36",12,18,66.6666666666667,5.73,374.04,1.53192171960218,102.128114640145,1.4893593978448
"species=Rhamdia_quelen__sex=F__region=pothole","prey_20",13,18,72.2222222222222,5.22,374.04,1.39557266602502,100.791359212918,1.46986516488872
"species=Rhamdia_quelen__sex=F__region=pothole","prey_9",12,18,66.6666666666667,5.58,374.04,1.49181905678537,99.4546037856913,1.45037093193264
"species=Rhamdia_quelen__sex=F__region=pothole","prey_6",11,18,61.1111111111111,6.06,374.04,1.62014757779917,99.0090186432823,1.44387285428061
"species=Rhamdia_quelen__sex=F__region=pothole","prey_28",11,18,61.1111111111111,5.97,374.04,1.59608598010908,97.5385876733326,1.42242919802892
"species=Rhamdia_quelen__sex=F__region=pothole","prey_48",13,18,72.2222222222222,4.89,374.04,1.30734680782804,94.4194916764695,1.37694265446472
