"species","sampling_area","prey_item","stomachs_with_prey","total_stomachs","frequency_occurrence"
"Prochilodus_lineatus","Area_1","prey_25",25,25,100
"Prochilodus_lineatus","Area_1","prey_26",25,25,100
"Prochilodus_lineatus","Area_1","prey_27",25,25,100
"Prochilodus_lineatus","Area_1","prey_28",25,25,100
"Prochilodus_lineatus","Area_1","prey_29",25,25,100
"Prochilodus_lineatus","Area_1","prey_3",25,25,100
"Prochilodus_lineatus","Area_1","prey_30",25,25,100
"Prochilodus_lineatus","Area_1","prey_31",25,25,100
"Prochilodus_lineatus","Area_1","prey_32",25,25,100
"Prochilodus_lineatus","Area_1","prey_33",25,25,100
"Prochilodus_lineatus","Area_1","prey_34",25,25,100
"Prochilodus_lineatus","Area_1","prey_35",25,25,100
"Prochilodus_lineatus","Area_1","prey_36",25,25,100
"Prochilodus_lineatus","Area_1","prey_37",25,25,100
"Prochilodus_lineatus","Area_1","prey_38",25,25,100
"Prochilodus_lineatus","Area_1","prey_39",25,25,100
"Prochilodus_lineatus","Area_1","prey_4",25,25,100
"Prochilodus_lineatus","Area_1","prey_40",25,25,100
"Prochilodus_lineatus","Area_1","prey_41",25,25,100
"Prochilodus_lineatus","Area_1","prey_42",25,25,100
"Prochilodus_lineatus","Area_1","prey_43",25,25,100
"Prochilodus_lineatus","Area_1","prey_44",25,25,100
"Prochilodus_lineatus","Area_1","prey_45",25,25,100
"Prochilodus_lineatus","Area_1","prey_46",25,25,100
"Prochilodus_lineatus","Area_1","prey_47",25,25,100
"Prochilodus_lineatus","Area_1","prey_48",25,25,100
"Prochilodus_lineatus","Area_1","prey_49",25,25,100
"Prochilodus_lineatus","Area_1","prey_5",25,25,100
"Prochilodus_lineatus","Area_1","prey_50",25,25,100
"Prochilodus_lineatus","Area_1","prey_51",25,25,100
"Prochilodus_lineatus","Area_1","prey_52",25,25,100
"Prochilodus_lineatus","Area_1","prey_53",25,25,100
"Prochilodus_lineatus","Area_1","prey_54",25,25,100
"Prochilodus_lineatus","Area_1","prey_55",25,25,100
"Prochilodus_lineatus","Area_1","prey_56",25,25,100
"Prochilodus_lineatus","Area_1","prey_57",25,25,100
"Prochilodus_lineatus","Area_1","prey_58",25,25,100
"Prochilodus_lineatus","Area_1","prey_59",25,25,100
"Prochilodus_lineatus","Area_1","prey_6",25,25,100
"Prochilodus_lineatus","Area_1","prey_60",25,25,100
"Prochilodus_lineatus","Area_1","prey_7",25,25,100
"Prochilodus_lineatus","Area_1","prey_8",25,25,100
"Prochilodus_lineatus","Area_1","prey_9",25,25,100
"Prochilodus_lineatus","Area_2","prey_1",26,26,100
"Prochilodus_lineatus","Area_2","prey_10",26,26,100
"Prochilodus_lineatus","Area_2","prey_11",26,26,100
"Prochilodus_lineatus","Area_2","prey_12",26,26,100
"Prochilodus_lineatus","Area_2","prey_13",26,26,100
"Prochilodus_lineatus","Area_2","prey_14",26,26,100
"Prochilodus_lineatus","Area_2","prey_15",26,26,100
"Prochilodus_lineatus","Area_2","prey_16",26,26,100
"Prochilodus_lineatus","Area_2","prey_17",26,26,100
"Prochilodus_lineatus","Area_2","prey_18",26,26,100
"Prochilodus_lineatus","Area_2","prey_19",26,26,100
"Prochilodus_lineatus","Area_2","prey_2",26,26,100
"Prochilodus_lineatus","Area_2","prey_20",26,26,100
"Prochilodus_lineatus","Area_2","prey_21",26,26,100
"Prochilodus_lineatus","Area_2","prey_22",26,26,100
"Prochilodus_lineatus","Area_2","prey_23",26,26,100
"Prochilodus_lineatus","Area_2","prey_24",26,26,100
"Prochilodus_lineatus","Area_2","prey_25",26,26,100
"Prochilodus_lineatus","Area_2","prey_26",26,26,100
"Prochilodus_lineatus","Area_2","prey_27",26,26,100
"Prochilodus_lineatus","Area_2","prey_28",26,26,100
"Prochilodus_lineatus","Area_2","prey_29",26,26,100
"Prochilodus_lineatus","Area_2","prey_3",26,26,100
"Prochilodus_lineatus","Area_2","prey_30",26,26,100
"Prochilodus_lineatus","Area_2","prey_31",26,26,100
"Prochilodus_lineatus","Area_2","prey_32",26,26,100
"Prochilodus_lineatus","Area_2","prey_33",26,26,100
"Prochilodus_lineatus","Area_2","prey_34",26,26,100
"Prochilodus_lineatus","Area_2","prey_35",26,26,100
"Prochilodus_lineatus","Area_2","prey_36",26,26,100
"Prochilodus_lineatus","Area_2","prey_37",26,26,100
"Prochilodus_lineatus","Area_2","prey_38",26,26,100
"Prochilodus_lineatus","Area_2","prey_39",26,26,100
"Prochilodus_lineatus","Area_2","prey_4",26,26,100
"Prochilodus_lineatus","Area_2","prey_40",26,26,100
"Prochilodus_lineatus","Area_2","prey_41",26,26,100
"Prochilodus_lineatus","Area_2","prey_42",26,26,100
"Prochilodus_lineatus","Area_2","prey_43",26,26,100
"Prochilodus_lineatus","Area_2","prey_44",26,26,100
"Prochilodus_lineatus","Area_2","prey_45",26,26,100
"Prochilodus_lineatus","Area_2","prey_46",26,26,100
"Prochilodus_lineatus","Area_2","prey_47",26,26,100
"Prochilodus_lineatus","Area_2","prey_48",26,26,100
"Prochilodus_lineatus","Area_2","prey_49",26,26,100
"Prochilodus_lineatus","Area_2","prey_5",26,26,100
"Prochilodus_lineatus","Area_2","prey_50",26,26,100
"Prochilodus_lineatus","Area_2","prey_51",26,26,100
"Prochilodus_lineatus","Area_2","prey_52",26,26,100
"Prochilodus_lineatus","Area_2","prey_53",26,26,100
"Prochilodus_lineatus","Area_2","prey_54",26,26,100
"Prochilodus_lineatus","Area_2","prey_55",26,26,100
"Prochilodus_lineatus","Area_2","prey_56",26,26,100
"Prochilodus_lineatus","Area_2","prey_57",26,26,100
"Prochilodus_lineatus","Area_2","prey_58",26,26,100
"Prochilodus_lineatus","Area_2","prey_59",26,26,100
"Prochilodus_lineatus","Area_2","prey_6",26,26,100
"Prochilodus_lineatus","Area_2","prey_60",26,26,100
"Prochilodus_lineatus","Area_2","prey_7",26,26,100
"Prochilodus_lineatus","Area_2","prey_8",26,26,100
"Prochilodus_lineatus","Area_2","prey_9",26,26,100
"Prochilodus_lineatus","Area_3","prey_1",29,29,100
"Prochilodus_lineatus","Area_3","prey_10",29,29,100
"Prochilodus_lineatus","Area_3","prey_11",29,29,100
"Prochilodus_lineatus","Area_3","prey_12",29,29,100
"Prochilodus_lineatus","Area_3","prey_13",29,29,100
"Prochilodus_lineatus","Area_3","prey_14",29,29,100
"Prochilodus_lineatus","Area_3","prey_15",29,29,100
"Prochilodus_lineatus","Area_3","prey_16",29,29,100
"Prochilodus_lineatus","Area_3","prey_17",29,29,100
"Prochilodus_lineatus","Area_3","prey_18",29,29,100
"Prochilodus_lineatus","Area_3","prey_19",29,29,100
"Prochilodus_lineatus","Area_3","prey_2",29,29,100
"Prochilodus_lineatus","Area_3","prey_20",29,29,100
"Prochilodus_lineatus","Area_3","prey_21",29,29,100
"Prochilodus_lineatus","Area_3","prey_22",29,29,100
"Prochilodus_lineatus","Area_3","prey_23",29,29,100
"Prochilodus_lineatus","Area_3","prey_24",29,29,100
"Prochilodus_lineatus","Area_3","prey_25",29,29,100
"Prochilodus_lineatus","Area_3","prey_26",29,29,100
"Prochilodus_lineatus","Area_3","prey_27",29,29,100
"Prochilodus_lineatus","Area_3","prey_28",29,29,100
"Prochilodus_lineatus","Area_3","prey_29",29,29,100
"Prochilodus_lineatus","Area_3","prey_3",29,29,100
"Prochilodus_lineatus","Area_3","prey_30",29,29,100
"Prochilodus_lineatus","Area_3","prey_31",29,29,100
"Prochilodus_lineatus","Area_3","prey_32",29,29,100
"Prochilodus_lineatus","Area_3","prey_33",29,29,100
"Prochilodus_lineatus","Area_3","prey_34",29,29,100
"Prochilodus_lineatus","Area_3","prey_35",29,29,100
"Prochilodus_lineatus","Area_3","prey_36",29,29,100
"Prochilodus_lineatus","Area_3","prey_37",29,29,100
"Prochilodus_lineatus","Area_3","prey_38",29,29,100
"Prochilodus_lineatus","Area_3","prey_39",29,29,100
"Prochilodus_lineatus","Area_3","prey_4",29,29,100
"Prochilodus_lineatus","Area_3","prey_40",29,29,100
"Prochilodus_lineatus","Area_3","prey_41",29,29,100
"Prochilodus_lineatus","Area_3","prey_42",29,29,100
"Prochilodus_lineatus","Area_3","prey_43",29,29,100
"Prochilodus_lineatus","Area_3","prey_44",29,29,100
"Prochilodus_lineatus","Area_3","prey_45",29,29,100
"Prochilodus_lineatus","Area_3","prey_46",29,29,100
"Prochilodus_lineatus","Area_3","prey_47",29,29,100
"Prochilodus_lineatus","Area_3","prey_48",29,29,100
"Prochilodus_lineatus","Area_3","prey_49",29,29,100
"Prochilodus_lineatus","Area_3","prey_5",29,29,100
"Prochilodus_lineatus","Area_3","prey_50",29,29,100
"Prochilodus_lineatus","Area_3","prey_51",29,29,100
"Prochilodus_lineatus","Area_3","prey_52",29,29,100
"Prochilodus_lineatus","Area_3","prey_53",29,29,100
"Prochilodus_lineatus","Area_3","prey_54",29,29,100
"Prochilodus_lineatus","Area_3","prey_55",29,29,100
"Prochilodus_lineatus","Area_3","prey_56",29,29,100
"Prochilodus_lineatus","Area_3","prey_57",29,29,100
"Prochilodus_lineatus","Area_3","prey_58",29,29,100
"Prochilodus_lineatus","Area_3","prey_59",29,29,100
"Prochilodus_lineatus","Area_3","prey_6",29,29,100
"Prochilodus_lineatus","Area_3","prey_60",29,29,100
"Prochilodus_lineatus","Area_3","prey_7",29,29,100
"Prochilodus_lineatus","Area_3","prey_8",29,29,100
"Prochilodus_lineatus","Area_3","prey_9",29,29,100
"Prochilodus_lineatus","Area_4","prey_1",19,19,100
"Prochilodus_lineatus","Area_4","prey_10",19,19,100
"Prochilodus_lineatus","Area_4","prey_11",19,19,100
"Prochilodus_lineatus","Area_4","prey_12",19,19,100
"Prochilodus_lineatus","Area_4","prey_13",19,19,100
"Prochilodus_lineatus","Area_4","prey_14",19,19,100
"Prochilodus_lineatus","Area_4","prey_15",19,19,100
"Prochilodus_lineatus","Area_4","prey_16",19,19,100
"Prochilodus_lineatus","Area_4","prey_17",19,19,100
"Prochilodus_lineatus","Area_4","prey_18",19,19,100
"Prochilodus_lineatus","Area_4","prey_19",19,19,100
"Prochilodus_lineatus","Area_4","prey_2",19,19,100
"Prochilodus_lineatus","Area_4","prey_20",19,19,100
"Prochilodus_lineatus","Area_4","prey_21",19,19,100
"Prochilodus_lineatus","Area_4","prey_22",19,19,100
"Prochilodus_lineatus","Area_4","prey_23",19,19,100
"Prochilodus_lineatus","Area_4","prey_24",19,19,100
"Prochilodus_lineatus","Area_4","prey_25",19,19,100
"Prochilodus_lineatus","Area_4","prey_26",19,19,100
"Prochilodus_lineatus","Area_4","prey_27",19,19,100
"Prochilodus_lineatus","Area_4","prey_28",19,19,100
"Prochilodus_lineatus","Area_4","prey_29",19,19,100
"Prochilodus_lineatus","Area_4","prey_3",19,19,100
"Prochilodus_lineatus","Area_4","prey_30",19,19,100
"Prochilodus_lineatus","Area_4","prey_31",19,19,100
"Prochilodus_lineatus","Area_4","prey_32",19,19,100
"Prochilodus_lineatus","Area_4","prey_33",19,19,100
"Prochilodus_lineatus","Area_4","prey_34",19,19,100
"Prochilodus_lineatus","Area_4","prey_35",19,19,100
"Prochilodus_lineatus","Area_4","prey_36",19,19,100
"Prochilodus_lineatus","Area_4","prey_37",19,19,100
"Prochilodus_lineatus","Area_4","prey_38",19,19,100
"Prochilodus_lineatus","Area_4","prey_39",19,19,100
"Prochilodus_lineatus","Area_4","prey_4",19,19,100
"Prochilodus_lineatus","Area_4","prey_40",19,19,100
"Prochilodus_lineatus","Area_4","prey_41",19,19,100
"Prochilodus_lineatus","Area_4","prey_42",19,19,100
"Prochilodus_lineatus","Area_4","prey_43",19,19,100
"Prochilodus_lineatus","Area_4","prey_44",19,19,100
"Prochilodus_lineatus","Area_4","prey_45",19,19,100
"Prochilodus_lineatus","Area_4","prey_46",19,19,100
"Prochilodus_lineatus","Area_4","prey_47",19,19,100
"Prochilodus_lineatus","Area_4","prey_48",19,19,100
"Prochilodus_lineatus","Area_4","prey_49",19,19,100
"Prochilodus_lineatus","Area_4","prey_5",19,19,100
"Prochilodus_lineatus","Area_4","prey_50",19,19,100
"Prochilodus_lineatus","Area_4","prey_51",19,19,100
"Prochilodus_lineatus","Area_4","prey_52",19,19,100
"Prochilodus_lineatus","Area_4","prey_53",19,19,100
"Prochilodus_lineatus","Area_4","prey_54",19,19,100
"Prochilodus_lineatus","Area_4","prey_55",19,19,100
"Prochilodus_lineatus","Area_4","prey_56",19,19,100
"Prochilodus_lineatus","Area_4","prey_57",19,19,100
"Prochilodus_lineatus","Area_4","prey_58",19,19,100
"Prochilodus_lineatus","Area_4","prey_59",19,19,100
"Prochilodus_lineatus","Area_4","prey_6",19,19,100
"Prochilodus_lineatus","Area_4","prey_60",19,19,100
"Prochilodus_lineatus","Area_4","prey_7",19,19,100
"Prochilodus_lineatus","Area_4","prey_8",19,19,100
"Prochilodus_lineatus","Area_4","prey_9",19,19,100
"Rhamdia_quelen","Area_1","prey_1",30,30,100
"Rhamdia_quelen","Area_1","prey_10",30,30,100
"Rhamdia_quelen","Area_1","prey_11",30,30,100
"Rhamdia_quelen","Area_1","prey_12",30,30,100
"Rhamdia_quelen","Area_1","prey_13",30,30,100
"Rhamdia_quelen","Area_1","prey_14",30,30,100
"Rhamdia_quelen","Area_1","prey_15",30,30,100
"Rhamdia_quelen","Area_1","prey_16",30,30,100
"Rhamdia_quelen","Area_1","prey_17",30,30,100
"Rhamdia_quelen","Area_1","prey_18",30,30,100
"Rhamdia_quelen","Area_1","prey_19",30,30,100
"Rhamdia_quelen","Area_1","prey_2",30,30,100
"Rhamdia_quelen","Area_1","prey_20",30,30,100
"Rhamdia_quelen","Area_1","prey_21",30,30,100
"Rhamdia_quelen","Area_1","prey_22",30,30,100
"Rhamdia_quelen","Area_1","prey_23",30,30,100
"Rhamdia_quelen","Area_1","prey_24",30,30,100
"Rhamdia_quelen","Area_1","prey_25",30,30,100
"Rhamdia_quelen","Area_1","prey_26",30,30,100
"Rhamdia_quelen","Area_1","prey_27",30,30,100
"Rhamdia_quelen","Area_1","prey_28",30,30,100
"Rhamdia_quelen","Area_1","prey_29",30,30,100
"Rhamdia_quelen","Area_1","prey_3",30,30,100
"Rhamdia_quelen","Area_1","prey_30",30,30,100
"Rhamdia_quelen","Area_1","prey_31",30,30,100
"Rhamdia_quelen","Area_1","prey_32",30,30,100
"Rhamdia_quelen","Area_1","prey_33",30,30,100
"Rhamdia_quelen","Area_1","prey_34",30,30,100
"Rhamdia_quelen","Area_1","prey_35",30,30,100
"Rhamdia_quelen","Area_1","prey_36",30,30,100
"Rhamdia_quelen","Area_1","prey_37",30,30,100
"Rhamdia_quelen","Area_1","prey_38",30,30,100
"Rhamdia_quelen","Area_1","prey_39",30,30,100
"Rhamdia_quelen","Area_1","prey_4",30,30,100
"Rhamdia_quelen","Area_1","prey_40",30,30,100
"Rhamdia_quelen","Area_1","prey_41",30,30,100
"Rhamdia_quelen","Area_1","prey_42",30,30,100
"Rhamdia_quelen","Area_1","prey_43",30,30,100
"Rhamdia_quelen","Area_1","prey_44",30,30,100
"Rhamdia_quelen","Area_1","prey_45",30,30,100
"Rhamdia_quelen","Area_1","prey_46",30,30,100
"Rhamdia_quelen","Area_1","prey_47",30,30,100
"Rhamdia_quelen","Area_1","prey_48",30,30,100
"Rhamdia_quelen","Area_1","prey_49",30,30,100
"Rhamdia_quelen","Area_1","prey_5",30,30,100
"Rhamdia_quelen","Area_1","prey_50",30,30,100
"Rhamdia_quelen","Area_1","prey_51",30,30,100
"Rhamdia_quelen","Area_1","prey_52",30,30,100
"Rhamdia_quelen","Area_1","prey_53",30,30,100
"Rhamdia_quelen","Area_1","prey_54",30,30,100
"Rhamdia_quelen","Area_1","prey_55",30,30,100
"Rhamdia_quelen","Area_1","prey_56",30,30,100
"Rhamdia_quelen","Area_1","prey_57",30,30,100
"Rhamdia_quelen","Area_1","prey_58",30,30,100
"Rhamdia_quelen","Area_1","prey_59",30,30,100
"Rhamdia_quelen","Area_1","prey_6",30,30,100
"Rhamdia_quelen","Area_1","prey_60",30,30,100
"Rhamdia_quelen","Area_1","prey_7",30,30,100
"Rhamdia_quelen","Area_1","prey_8",30,30,100
"Rhamdia_quelen","Area_1","prey_9",30,30,100
"Rhamdia_quelen","Area_2","prey_1",26,26,100
"Rhamdia_quelen","Area_2","prey_10",26,26,100
"Rhamdia_quelen","Area_2","prey_11",26,26,100
"Rhamdia_quelen","Area_2","prey_12",26,26,100
"Rhamdia_quelen","Area_2","prey_13",26,26,100
"Rhamdia_quelen","Area_2","prey_14",26,26,100
"Rhamdia_quelen","Area_2","prey_15",26,26,100
"Rhamdia_quelen","Area_2","prey_16",26,26,100
"Rhamdia_quelen","Area_2","prey_17",26,26,100
"Rhamdia_quelen","Area_2","prey_18",26,26,100
"Rhamdia_quelen","Area_2","prey_19",26,26,100
"Rhamdia_quelen","Area_2","prey_2",26,26,100
"Rhamdia_quelen","Area_2","prey_20",26,26,100
"Rhamdia_quelen","Area_2","prey_21",26,26,100
"Rhamdia_quelen","Area_2","prey_22",26,26,100
"Rhamdia_quelen","Area_2","prey_23",26,26,100
"Rhamdia_quelen","Area_2","prey_24",26,26,100
"Rhamdia_quelen","Area_2","prey_25",26,26,100
"Rhamdia_quelen","Area_2","prey_26",26,26,100
"Rhamdia_quelen","Area_2","prey_27",26,26,100
"Rhamdia_quelen","Area_2","prey_28",26,26,100
"Rhamdia_quelen","Area_2","prey_29",26,26,100
"Rhamdia_quelen","Area_2","prey_3",26,26,100
"Rhamdia_quelen","Area_2","prey_30",26,26,100
"Rhamdia_quelen","Area_2","prey_31",26,26,100
"Rhamdia_quelen","Area_2","prey_32",26,26,100
"Rhamdia_quelen","Area_2","prey_33",26,26,100
"Rhamdia_quelen","Area_2","prey_34",26,26,100
"Rhamdia_quelen","Area_2","prey_35",26,26,100
"Rhamdia_quelen","Area_2","prey_36",26,26,100
"Rhamdia_quelen","Area_2","prey_37",26,26,100
"Rhamdia_quelen","Area_2","prey_38",26,26,100
"Rhamdia_quelen","Area_2","prey_39",26,26,100
"Rhamdia_quelen","Area_2","prey_4",26,26,100
"Rhamdia_quelen","Area_2","prey_40",26,26,100
"Rhamdia_quelen","Area_2","prey_41",26,26,100
"Rhamdia_quelen","Area_2","prey_42",26,26,100
"Rhamdia_quelen","Area_2","prey_43",26,26,100
"Rhamdia_quelen","Area_2","prey_44",26,26,100
"Rhamdia_quelen","Area_2","prey_45",26,26,100
"Rhamdia_quelen","Area_2","prey_46",26,26,100
"Rhamdia_quelen","Area_2","prey_47",26,26,100
"Rhamdia_quelen","Area_2","prey_48",26,26,100
"Rhamdia_quelen","Area_2","prey_49",26,26,100
"Rhamdia_quelen","Area_2","prey_5",26,26,100
"Rhamdia_quelen","Area_2","prey_50",26,26,100
"Rhamdia_quelen","Area_2","prey_51",26,26,100
"Rhamdia_quelen","Area_2","prey_52",26,26,100
"Rhamdia_quelen","Area_2","prey_53",26,26,100
"Rhamdia_quelen","Area_2","prey_54",26,26,100
"Rhamdia_quelen","Area_2","prey_55",26,26,100
"Rhamdia_quelen","Area_2","prey_56",26,26,100
"Rhamdia_quelen","Area_2","prey_57",26,26,100
"Rhamdia_quelen","Area_2","prey_58",26,26,100
"Rhamdia_quelen","Area_2","prey_59",26,26,100
"Rhamdia_quelen","Area_2","prey_6",26,26,100
"Rhamdia_quelen","Area_2","prey_60",26,26,100
"Rhamdia_quelen","Area_2","prey_7",26,26,100
"Rhamdia_quelen","Area_2","prey_8",26,26,100
"Rhamdia_quelen","Area_2","prey_9",26,26,100
"Rhamdia_quelen","Area_3","prey_1",20,20,100
"Rhamdia_quelen","Area_3","prey_10",20,20,100
"Rhamdia_quelen","Area_3","prey_11",20,20,100
"Rhamdia_quelen","Area_3","prey_12",20,20,100
"Rhamdia_quelen","Area_3","prey_13",20,20,100
"Rhamdia_quelen","Area_3","prey_14",20,20,100
"Rhamdia_quelen","Area_3","prey_15",20,20,100
"Rhamdia_quelen","Area_3","prey_16",20,20,100
"Rhamdia_quelen","Area_3","prey_17",20,20,100
"Rhamdia_quelen","Area_3","prey_18",20,20,100
"Rhamdia_quelen","Area_3","prey_19",20,20,100
"Rhamdia_quelen","Area_3","prey_2",20,20,100
"Rhamdia_quelen","Area_3","prey_20",20,20,100
"Rhamdia_quelen","Area_3","prey_21",20,20,100
"Rhamdia_quelen","Area_3","prey_22",20,20,100
"Rhamdia_quelen","Area_3","prey_23",20,20,100
"Rhamdia_quelen","Area_3","prey_24",20,20,100
"Rhamdia_quelen","Area_3","prey_25",20,20,100
"Rhamdia_quelen","Area_3","prey_26",20,20,100
"Rhamdia_quelen","Area_3","prey_27",20,20,100
"Rhamdia_quelen","Area_3","prey_28",20,20,100
"Rhamdia_quelen","Area_3","prey_29",20,20,100
"Rhamdia_quelen","Area_3","prey_3",20,20,100
"Rhamdia_quelen","Area_3","prey_30",20,20,100
"Rhamdia_quelen","Area_3","prey_31",20,20,100
"Rhamdia_quelen","Area_3","prey_32",20,20,100
"Rhamdia_quelen","Area_3","prey_33",20,20,100
"Rhamdia_quelen","Area_3","prey_34",20,20,100
"Rhamdia_quelen","Area_3","prey_35",20,20,100
"Rhamdia_quelen","Area_3","prey_36",20,20,100
"Rhamdia_quelen","Area_3","prey_37",20,20,100
"Rhamdia_quelen","Area_3","prey_38",20,20,100
"Rhamdia_quelen","Area_3","prey_39",20,20,100
"Rhamdia_quelen","Area_3","prey_4",20,20,100
"Rhamdia_quelen","Area_3","prey_40",20,20,100
"Rhamdia_quelen","Area_3","prey_41",20,20,100
"Rhamdia_quelen","Area_3","prey_42",20,20,100
"Rhamdia_quelen","Area_3","prey_43",20,20,100
"Rhamdia_quelen","Area_3","prey_44",20,20,100
"Rhamdia_quelen","Area_3","prey_45",20,20,100
"Rhamdia_quelen","Area_3","prey_46",20,20,100
"Rhamdia_quelen","Area_3","prey_47",20,20,100
"Rhamdia_quelen","Area_3","prey_48",20,20,100
"Rhamdia_quelen","Area_3","prey_49",20,20,100
"Rhamdia_quelen","Area_3","prey_5",20,20,100
"Rhamdia_quelen","Area_3","prey_50",20,20,100
"Rhamdia_quelen","Area_3","prey_51",20,20,100
"Rhamdia_quelen","Area_3","prey_52",20,20,100
"Rhamdia_quelen","Area_3","prey_53",20,20,100
"Rhamdia_quelen","Area_3","prey_54",20,20,100
"Rhamdia_quelen","Area_3","prey_55",20,20,100
"Rhamdia_quelen","Area_3","prey_56",20,20,100
"Rhamdia_quelen","Area_3","prey_57",20,20,100
"Rhamdia_quelen","Area_3","prey_58",20,20,100
"Rhamdia_quelen","Area_3","prey_59",20,20,100
"Rhamdia_quelen","Area_3","prey_6",20,20,100
"Rhamdia_quelen","Area_3","prey_60",20,20,100
"Rhamdia_quelen","Area_3","prey_7",20,20,100
"Rhamdia_quelen","Area_3","prey_8",20,20,100
"Rhamdia_quelen","Area_3","prey_9",20,20,100
"Rhamdia_quelen","Area_4","prey_1",27,27,100
"Rhamdia_quelen","Area_4","prey_10",27,27,100
"Rhamdia_quelen","Area_4","prey_11",27,27,100
"Rhamdia_quelen","Area_4","prey_12",27,27,100
"Rhamdia_quelen","Area_4","prey_13",27,27,100
"Rhamdia_quelen","Area_4","prey_14",27,27,100
"Rhamdia_quelen","Area_4","prey_15",27,27,100
"Rhamdia_quelen","Area_4","prey_16",27,27,100
"Rhamdia_quelen","Area_4","prey_17",27,27,100
"Rhamdia_quelen","Area_4","prey_18",27,27,100
"Rhamdia_quelen","Area_4","prey_19",27,27,100
"Rhamdia_quelen","Area_4","prey_2",27,27,100
"Rhamdia_quelen","Area_4","prey_20",27,27,100
"Rhamdia_quelen","Area_4","prey_21",27,27,100
"Rhamdia_quelen","Area_4","prey_22",27,27,100
"Rhamdia_quelen","Area_4","prey_23",27,27,100
"Rhamdia_quelen","Area_4","prey_24",27,27,100
"Rhamdia_quelen","Area_4","prey_25",27,27,100
"Rhamdia_quelen","Area_4","prey_26",27,27,100
"Rhamdia_quelen","Area_4","prey_27",27,27,100
"Rhamdia_quelen","Area_4","prey_28",27,27,100
"Rhamdia_quelen","Area_4","prey_29",27,27,100
"Rhamdia_quelen","Area_4","prey_3",27,27,100
"Rhamdia_quelen","Area_4","prey_30",27,27,100
"Rhamdia_quelen","Area_4","prey_31",27,27,100
"Rhamdia_quelen","Area_4","prey_32",27,27,100
"Rhamdia_quelen","Area_4","prey_33",27,27,100
"Rhamdia_quelen","Area_4","prey_34",27,27,100
"Rhamdia_quelen","Area_4","prey_35",27,27,100
"Rhamdia_quelen","Area_4","prey_36",27,27,100
"Rhamdia_quelen","Area_4","prey_37",27,27,100
"Rhamdia_quelen","Area_4","prey_38",27,27,100
"Rhamdia_quelen","Area_4","prey_39",27,27,100
"Rhamdia_quelen","Area_4","prey_4",27,27,100
"Rhamdia_quelen","Area_4","prey_40",27,27,100
"Rhamdia_quelen","Area_4","prey_41",27,27,100
"Rhamdia_quelen","Area_4","prey_42",27,27,100
"Rhamdia_quelen","Area_4","prey_43",27,27,100
"Rhamdia_quelen","Area_4","prey_44",27,27,100
"Rhamdia_quelen","Area_4","prey_45",27,27,100
"Rhamdia_quelen","Area_4","prey_46",27,27,100
"Rhamdia_quelen","Area_4","prey_47",27,27,100
"Rhamdia_quelen","Area_4","prey_48",27,27,100
"Rhamdia_quelen","Area_4","prey_49",27,27,100
"Rhamdia_quelen","Area_4","prey_5",27,27,100
"Rhamdia_quelen","Area_4","prey_50",27,27,100
"Rhamdia_quelen","Area_4","prey_51",27,27,100
"Rhamdia_quelen","Area_4","prey_52",27,27,100
"Rhamdia_quelen","Area_4","prey_53",27,27,100
"Rhamdia_quelen","Area_4","prey_54",27,27,100
"Rhamdia_quelen","Area_4","prey_55",27,27,100
"Rhamdia_quelen","Area_4","prey_56",27,27,100
"Rhamdia_quelen","Area_4","prey_57",27,27,100
"Rhamdia_quelen","Area_4","prey_58",27,27,100
"Rhamdia_quelen","Area_4","prey_59",27,27,100
"Rhamdia_quelen","Area_4","prey_6",27,27,100
"Rhamdia_quelen","Area_4","prey_60",27,27,100
"Rhamdia_quelen","Area_4","prey_7",27,27,100
"Rhamdia_quelen","Area_4","prey_8",27,27,100
"Rhamdia_quelen","Area_4","prey_9",27,27,100
